Date,Open,High,Low,Close,Effective Date,Bank Rate,Repo,Reverse Repo,Standing Deposit Facility (SDF) Rate,Marginal Standing Facility (MSF) Rate,Cash Reserve Ratio (CRR),Statutory Liquidity Ratio (SLR)
2024-06-18,50194.35,50562.15,49900.2,50440.9,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-06-19,50607.9,51957,50441.75,51398.05,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-06-20,51712.9,51842.2,51281.5,51783.25,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-06-21,51927.3,51934.35,51224.95,51661.45,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-06-24,51280.25,51783.95,51138.9,51703.95,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-06-25,51759.45,52746.5,51747.65,52606.0,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-06-26,52653.2,52988.3,52373.7,52870.5,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-06-27,52980.3,53180.75,52639,52811.3,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-06-28,52874.95,53030.3,52242.3,52342.25,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-07-01,52351.15,52656.15,52166.05,52574.75,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-07-02,52793.75,52828.45,51996.65,52168.1,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-07-03,52872.3,53256.7,52482.65,53089.25,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-07-04,53357.7,53357.7,52815.9,53103.7,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-07-05,52560.1,52817.85,52290.05,52660.35,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-07-08,52533.1,52710.8,52246.7,52425.8,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-07-09,52390.5,52626.6,52292.95,52568.8,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-07-10,52528.8,52528.8,52075.4,52189.3,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-07-11,52316.9,52400.3,51749.45,52270.65,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-07-12,52272.65,52794.55,52171.15,52278.9,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-07-15,52330.05,52662.25,52154,52455.9,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-07-16,52466.7,52619.05,52331.6,52396.8,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-07-18,52215.05,52782.75,52168.65,52620.7,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-07-19,52531.55,52586.75,52146.3,52265.6,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-07-22,52145.6,52427,51874.55,52280.4,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-07-23,52511,52547.55,51342.65,51778.3,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-07-24,51657.65,51944.65,50784.25,51317.0,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-07-25,50762.3,51006.1,50559.9,50888.75,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-07-26,50456.1,51398.6,50438.3,51295.95,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-07-29,51546.65,52340.25,51186.95,51406.25,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-07-30,51383.9,51957.75,51260.05,51499.3,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-07-31,51583.45,51663.1,51335.7,51553.4,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-08-01,51672.6,51877.15,51456.2,51564.0,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-08-02,51172.25,51608.7,51087.85,51350.15,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-08-05,50586.25,50747.55,49719.1,50092.1,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-08-06,50436.9,50688.8,49659.05,49748.3,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-08-07,50286.2,50292.45,49782.2,50119.0,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-08-08,50051.9,50440.75,49829.6,50156.7,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-08-09,50612.1,50707.75,50386.45,50484.5,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-08-12,50412.6,50830.7,50149.25,50577.95,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-08-13,50395.35,50559.25,49785.1,49831.85,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-08-14,49887.15,49959.25,49654.65,49727.3,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-08-16,50133,50603.4,49806.05,50516.9,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-08-19,50683.55,50728.25,50283.55,50368.35,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-08-20,50417.25,51025.6,50398.6,50803.15,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-08-21,50666.65,50772.45,50333.35,50685.55,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-08-22,50894.8,51080,50794.45,50985.7,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-08-23,51040.05,51117.85,50856.7,50933.45,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-08-26,51100.65,51317.85,51061.55,51148.1,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-08-27,51214.05,51404.7,50938.1,51278.75,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-08-28,51208.95,51260.75,51033.7,51143.85,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-08-29,51103.75,51368.95,50984.4,51152.75,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-08-30,51437.45,51466.55,51256,51351.0,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-09-02,51579.5,51579.5,51295.8,51439.55,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-09-03,51479.75,51750.1,51240.05,51689.1,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-09-04,51364.65,51503.55,51259.9,51400.25,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-09-05,51544.25,51636.75,51389.15,51473.05,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-09-06,51200.4,51380.05,50447.3,50576.85,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-09-09,50549.25,51192.75,50369.4,51117.8,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-09-10,51328.3,51366,50958.25,51272.3,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-09-11,51218.55,51420.15,50947.7,51010.0,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-09-12,51271,51878.1,51025,51772.4,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-09-13,51952.55,51994.1,51643.95,51938.05,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-09-16,52038.7,52208.7,51921.45,52153.15,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-09-17,52249.05,52284.6,52085.5,52188.65,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-09-18,52177.1,52954.2,52154.55,52750.4,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-09-19,52929.25,53353.3,52847.9,53037.6,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-09-20,53235.8,54066.1,53037.6,53793.2,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-09-23,53917.9,54197.95,53741.4,54105.8,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-09-24,54110.65,54247.7,53904.65,53968.6,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-09-25,53794,54141.3,53792.85,54101.65,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-09-26,54045.85,54467.35,54010.9,54375.35,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-09-27,54338.7,54338.7,53763.2,53834.3,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-09-30,53556.95,53726.4,52926.55,52978.1,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-10-01,52844,53235.25,52817.8,52922.6,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-10-03,52314.45,52582.95,51683.4,51845.2,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-10-04,51643.75,52358.35,51347.25,51462.05,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-10-07,51543.2,51784.8,50194.3,50478.9,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-10-08,50736.1,51176.05,50466,51021.0,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-10-09,51161.75,51707.15,50903.75,51007.0,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-10-10,51195.7,51659.45,51047,51530.9,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-10-11,51491.9,51560,51005.85,51172.3,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-10-14,51263.25,51893,51220.85,51816.9,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-10-15,51975.95,52022.05,51698.75,51906.0,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-10-16,51711.2,52031.6,51711.2,51801.05,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-10-17,51849.3,51930.2,51150.25,51288.8,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-10-18,51261,52199.45,51000.9,52094.2,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-10-21,52361.1,52577.5,51855.15,51962.7,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-10-22,52071.35,52257.3,51179.6,51257.15,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-10-23,51117.8,51551.55,51107.9,51239.0,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-10-24,51272.3,51781.55,51201.85,51531.15,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-10-25,51369.75,51501.05,50382.1,50787.45,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-10-28,51061.35,51589.15,51012.55,51259.3,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-10-29,51404.1,52354.85,51278.9,52320.7,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-10-30,51988.7,52220,51733,51807.5,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-10-31,51649.45,52005.6,51318.1,51475.35,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-11-01,51550.15,51825.5,51459.4,51673.9,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-11-04,51764.5,51764.5,51066.8,51215.25,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-11-05,51052.6,52289.55,50865.45,52207.25,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-11-06,52440.4,52493.95,52185.4,52317.4,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-11-07,52258.95,52377.25,51752.25,51916.5,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-11-08,51869.15,52007.15,51494,51561.2,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-11-11,51562.7,52177.7,51294.2,51876.75,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-11-12,52053.75,52169.05,51006.85,51157.8,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-11-13,51030.95,51353.5,49904.4,50088.35,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-11-14,50053.45,50561.8,49939.35,50179.55,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-11-18,50312.45,50445.8,50074,50363.8,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-11-19,50580.55,50983.5,50440.85,50626.5,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-11-21,50625,50652.15,49787.1,50372.9,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-11-22,50512.8,51271.5,50508.25,51135.4,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-11-25,52046.35,52331.1,51774.05,52207.5,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-11-26,52554.9,52555.5,51999.75,52191.5,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-11-27,52154.3,52444.35,52019.65,52301.8,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-11-28,52389.95,52760.2,51782.9,51906.85,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-11-29,51984.15,52170.9,51759.45,52055.6,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-12-02,52087.65,52197.25,51693.95,52109.0,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-12-03,52357.95,52780.9,52216.85,52695.75,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-12-04,52775,53387.1,52685.15,53266.9,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-12-05,53354.45,53888.3,52850.35,53603.55,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-12-06,53634.2,53868.5,53160.65,53509.5,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-12-09,53380.75,53775.1,53326.4,53407.75,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-12-10,53450.05,53624.05,53302.65,53577.7,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-12-11,53459.3,53648.05,53302.15,53391.35,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-12-12,53201,53537.45,53174.4,53216.45,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-12-13,53109.8,53654,52264.55,53583.8,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-12-16,53502.5,53738.9,53335,53581.35,2024-12-14,6.75,6.50,3.35,6.25,6.75,4.25,18.00
2024-12-17,53394.1,53515.7,52709.4,52834.8,2024-12-14,6.75,6.50,3.35,6.25,6.75,4.25,18.00
2024-12-18,52696.95,52827.6,52010.65,52139.55,2024-12-14,6.75,6.50,3.35,6.25,6.75,4.25,18.00
2024-12-19,51428.45,51789.85,51263.75,51575.7,2024-12-14,6.75,6.50,3.35,6.25,6.75,4.25,18.00
2024-12-20,51401.35,51629,50609.35,50759.2,2024-12-14,6.75,6.50,3.35,6.25,6.75,4.25,18.00
2024-12-23,51044.4,51417.35,51030.4,51317.6,2024-12-14,6.75,6.50,3.35,6.25,6.75,4.25,18.00
2024-12-24,51314.95,51382.1,51137.5,51233.0,2024-12-14,6.75,6.50,3.35,6.25,6.75,4.25,18.00
2024-12-26,51395.8,51740,50951.8,51170.7,2024-12-14,6.75,6.50,3.35,6.25,6.75,4.25,18.00
2024-12-27,51268.2,51628.45,51240.1,51311.3,2024-12-14,6.75,6.50,3.35,6.25,6.75,4.25,18.00
2024-12-30,51255.35,51979.75,50718.35,50952.75,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2024-12-31,50648.2,50945.55,50599.8,50860.2,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2025-01-01,50841.9,51321.95,50485.05,51060.6,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2025-01-02,51084.95,51672.75,50992.8,51605.55,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2025-01-03,51567.15,51671.6,50904.35,50988.8,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2025-01-06,50990.65,51026.1,49751,49922.0,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2025-01-07,50061.2,50447.6,49969.3,50202.15,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2025-01-08,50201.75,50246.9,49389.75,49835.05,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2025-01-09,49712.55,49798.1,49230.15,49503.5,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2025-01-10,49426.5,49483.15,48631.2,48734.15,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2025-01-13,48264.25,48606.35,47898.35,48041.25,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2025-01-14,48266.9,49007.35,48235.2,48729.15,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2025-01-15,48832.75,49083.65,48522.4,48751.7,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2025-01-16,49082.9,49459,49038.45,49278.7,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2025-01-17,48959.5,49047.2,48309.5,48540.6,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2025-01-20,48834.15,49650.6,48683.6,49350.8,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2025-01-21,49532,49543.15,48430.95,48570.9,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2025-01-22,48689.55,48781.75,48074.05,48724.4,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2025-01-23,48770.15,48892.7,48493,48589.0,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2025-01-24,48546.05,48858.65,48203,48367.8,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2025-01-27,47881.65,48319.2,47844.15,48064.65,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2025-01-28,48642.5,49247.15,48449.05,48866.85,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2025-01-29,48997.2,49199.65,48849.8,49165.95,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2025-01-30,49206.2,49426.2,49031.8,49311.95,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2025-01-31,49259.65,49674.8,49031.8,49587.2,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2025-02-01,49592.55,50009.5,48925.45,49506.95,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2025-02-03,49074.8,49373.45,48906.05,49210.55,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2025-02-04,49538.8,50206.6,49482.5,50157.95,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2025-02-05,50402.3,50522.15,50215.45,50343.05,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2025-02-06,50468.35,50553.35,50149.8,50382.1,2024-12-28,6.75,6.50,3.35,6.25,6.75,4,18.00
2025-02-07,50484.45,50641.75,49871.15,50158.85,2025-02-07,6.50,6.25,3.35,6.00,6.50,4,18.00
2025-02-10,50052.5,50155.65,49703.1,49981.0,2025-02-07,6.50,6.25,3.35,6.00,6.50,4,18.00
2025-02-11,49812.15,49906.75,49177.4,49403.4,2025-02-07,6.50,6.25,3.35,6.00,6.50,4,18.00
2025-02-12,49402.25,49702.35,48734.35,49479.45,2025-02-07,6.50,6.25,3.35,6.00,6.50,4,18.00
2025-02-13,49469.35,49836.1,49276.1,49359.85,2025-02-07,6.50,6.25,3.35,6.00,6.50,4,18.00
2025-02-14,49485.65,49592.95,48719.75,49099.45,2025-02-07,6.50,6.25,3.35,6.00,6.50,4,18.00
2025-02-17,48880.4,49319,48525.6,49258.9,2025-02-07,6.50,6.25,3.35,6.00,6.50,4,18.00
2025-02-18,49211.85,49328.55,48814.95,49087.3,2025-02-07,6.50,6.25,3.35,6.00,6.50,4,18.00
2025-02-19,48895.35,49628.25,48804,49570.1,2025-02-07,6.50,6.25,3.35,6.00,6.50,4,18.00
2025-02-20,49314.1,49455.8,49150.95,49334.55,2025-02-07,6.50,6.25,3.35,6.00,6.50,4,18.00
